lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101328,35700,39613,26015,16,0.626,0.000,Soft,1,4.5,2.7,1.6,4.5,2.1,1.86,32.3,3,Clear,38,25,none,0,,0
2,92449,28680,38032,25737,14,0.745,0.423,Soft,2,9.4,6.5,4.5,9.4,4.8,1.93,7.2,3,Clear,38,25,none,0,,0
3,93483,29088,38574,25821,14,1.123,1.007,Soft,3,14.3,10.1,7.5,14.3,7.5,1.84,4.2,3,Clear,38,25,none,0,,0
4,95924,29357,40049,26518,16,0.613,0.599,Soft,4,19.0,13.7,10.8,19.0,10.1,1.73,0.0,3,Clear,38,25,none,0,,0
5,94854,29252,39212,26390,14,0.759,1.235,Soft,5,23.9,17.3,14.2,23.9,12.8,1.85,5.8,1,Clear,38,25,none,0,,0
6,97820,29666,39640,28514,14,0.103,0.000,Soft,6,29.0,21.1,17.1,29.0,15.5,1.88,9.8,0,Clear,38,25,SC,0,,0
7,139399,175,46754,92470,15,1.837,1.070,Medium,1,0.4,0.1,0.1,0.4,0.2,1.83,28.8,1,Clear,38,25,SC,1,Medium,0
8,111340,29974,43120,38246,15,0.390,0.527,Medium,2,4.3,2.8,2.3,4.3,2.2,1.95,54.8,3,Clear,38,25,none,0,,0
9,93236,28819,38177,26240,13,0.642,0.526,Medium,3,7.8,5.8,4.4,7.8,4.1,1.89,6.7,3,Clear,38,25,none,0,,0
10,93378,29146,38369,25863,13,1.840,0.519,Medium,4,11.8,8.7,6.5,11.8,6.1,1.84,11.0,3,Clear,38,25,none,0,,0
11,94066,29242,38324,26500,14,0.917,0.511,Medium,5,15.5,11.6,8.6,15.5,8.1,1.80,0.9,3,Clear,38,25,none,0,,0
12,93258,28981,38477,25800,13,0.793,0.908,Medium,6,19.0,14.3,11.0,19.0,10.1,1.62,14.4,1,Clear,38,25,none,0,,0
13,93183,29144,38396,25643,14,1.298,0.339,Medium,7,22.6,17.2,13.3,22.6,12.2,1.64,7.1,1,Clear,38,25,none,0,,0
