lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,99904,39666,30308,29930,7,0.494,0.176,Soft,1,3.0,3.0,2.1,2.4,1.1,2.42,19.5,3,Clear,24,20,none,0,,0
2,95517,35563,30574,29380,7,2.576,1.824,Soft,2,7.3,6.9,5.1,7.3,3.8,2.37,5.8,0,Clear,24,20,none,0,,0
3,95216,35123,30621,29472,5,2.000,3.099,Soft,3,12.0,10.4,8.4,12.0,6.2,2.31,7.3,0,Clear,24,20,none,0,,0
4,95701,35754,30948,28999,6,1.296,4.564,Soft,4,16.7,13.9,11.7,16.7,8.8,2.34,8.9,3,Clear,24,20,none,0,,0
5,95806,35691,30761,29354,5,0.498,0.030,Soft,5,21.6,17.7,14.9,21.6,11.4,2.36,4.1,0,Clear,24,20,none,0,,1
6,96049,35807,30683,29559,3,1.182,0.900,Soft,6,26.4,21.7,17.9,26.4,14.0,2.21,2.7,0,Clear,24,20,none,0,,0
7,97033,35929,30619,30485,3,0.087,0.022,Soft,7,31.2,25.3,21.2,31.2,16.5,2.28,6.2,3,Clear,24,20,none,0,,0
8,118936,36352,31009,51575,2,0.050,8.865,Medium,1,0.3,0.3,0.2,0.2,0.2,2.23,9.7,0,Clear,24,20,none,1,Medium,0
9,109017,50098,29633,29286,4,0.070,1.562,Medium,2,4.0,3.3,2.7,4.0,2.1,2.28,4.2,3,Clear,23,20,none,0,,1
10,94969,35403,29794,29772,3,0.124,0.420,Medium,3,7.4,6.3,4.9,7.4,4.3,2.15,2.8,3,Clear,23,20,none,0,,0
11,93998,34787,30047,29164,2,0.000,2.536,Medium,4,11.0,9.1,7.0,11.0,6.2,2.05,23.5,0,Clear,23,20,none,0,,0
12,94303,34736,30129,29438,3,0.000,3.743,Medium,5,14.9,11.8,9.5,14.9,8.1,2.05,70.0,0,Clear,23,20,none,0,,0
13,94322,35088,30354,28880,2,0.085,5.081,Medium,6,18.4,14.4,11.9,18.4,10.2,0.00,4.4,0,Clear,22,19,none,0,,0
