lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,87320,28906,38315,20099,14,1.336,0.895,Medium,1,4.2,2.3,2.6,4.2,1.8,2.71,40.5,3,Clear,35,24,none,0,,0
2,76938,20108,36989,19841,12,0.868,0.726,Medium,2,8.0,5.2,4.9,8.0,3.7,2.67,6.6,3,Clear,35,24,none,0,,1
3,76692,20310,36185,20197,10,0.991,0.535,Medium,3,11.4,8.0,7.1,11.4,5.6,2.64,1.2,3,Clear,35,24,none,0,,1
4,76982,20305,36477,20200,9,0.611,0.909,Medium,4,15.1,10.8,9.4,15.1,7.6,2.77,0.5,3,Clear,35,24,none,0,,1
5,77334,20441,36694,20199,8,3.331,1.184,Medium,5,18.7,13.7,11.5,18.7,9.8,2.73,6.7,0,Clear,35,24,none,0,,0
6,115776,20684,37089,58003,16,0.210,1.537,Hard,1,0.2,0.2,0.1,0.1,0.2,2.74,42.3,0,Clear,35,24,none,1,Hard,0
7,81025,23159,37404,20462,7,2.294,0.000,Hard,2,2.7,2.2,1.7,2.7,1.8,2.77,16.4,3,Clear,35,24,none,0,,1
8,75779,19705,36076,19998,5,0.156,0.000,Hard,3,5.7,4.4,3.3,5.7,3.1,2.80,5.6,0,Clear,35,24,none,0,,0
9,76274,20043,36290,19941,6,0.329,2.601,Hard,4,8.2,6.4,5.2,8.2,4.4,2.87,12.3,3,Clear,35,24,none,0,,0
10,77170,20261,36374,20535,6,0.128,2.650,Hard,5,10.7,8.6,6.8,10.7,6.0,2.78,35.3,3,Clear,35,24,none,0,,0
11,75892,19784,35922,20186,5,0.110,3.295,Hard,6,13.7,10.5,8.6,13.7,7.3,2.71,3.9,3,Clear,35,24,none,0,,0
12,76430,20316,36122,19992,4,0.242,4.376,Hard,7,16.4,12.3,10.3,16.4,8.8,2.64,9.5,3,Clear,35,24,none,0,,0
13,92456,20457,35765,36234,7,0.261,3.386,Hard,8,19.5,14.2,11.8,19.5,10.2,2.96,29.2,0,Clear,35,24,none,0,,0
14,78247,23055,35591,19601,4,0.139,0.000,Hard,9,22.2,16.1,13.7,22.2,11.8,2.81,52.4,3,Clear,35,24,none,0,,1
15,74732,19852,35032,19848,5,0.221,10.197,Hard,10,24.9,18.3,15.4,24.9,13.3,2.72,48.7,0,Clear,35,24,none,0,,0
16,75473,20086,35101,20286,5,0.128,11.530,Hard,11,27.7,20.1,17.3,27.7,14.9,2.85,38.2,3,Clear,35,24,none,0,,0
17,75169,19796,35823,19550,6,0.149,12.393,Hard,12,30.5,22.2,18.8,30.5,16.3,2.83,10.7,3,Clear,35,24,none,0,,0
18,75787,20418,35676,19693,5,0.324,13.771,Hard,13,33.2,24.5,20.8,33.2,18.0,2.70,10.7,0,Clear,35,24,none,0,,0
19,82073,21147,40590,20336,5,0.072,8.954,Hard,14,35.9,26.6,22.5,35.9,19.6,2.72,36.1,0,Clear,35,24,none,0,,0
20,98272,23813,47512,26947,5,1.072,3.173,Hard,15,38.5,28.4,24.5,38.5,21.0,0.02,3.8,0,Clear,36,25,none,0,,0
