lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,102048,30410,29567,42071,3,1.502,0.437,Medium,1,3.7,3.7,2.0,2.4,1.1,1.48,9.7,3,Clear,30,21,none,0,,0
2,98507,25771,29853,42883,2,0.300,2.520,Medium,2,6.3,6.3,4.4,6.1,3.0,1.47,0.6,3,Clear,30,21,none,0,,1
3,98715,26390,29827,42498,2,0.181,1.863,Medium,3,10.0,9.4,6.9,10.0,4.9,1.53,11.1,3,Clear,30,21,none,0,,0
4,98571,26126,29916,42529,2,0.059,3.653,Medium,4,13.7,12.1,9.0,13.7,7.1,1.42,1.2,0,Clear,30,21,none,0,,0
5,99220,26491,30056,42673,3,0.006,5.010,Medium,5,17.2,15.1,11.2,17.2,9.0,1.40,0.0,0,Clear,30,21,none,0,,0
6,99251,26115,30292,42844,2,0.135,6.530,Medium,6,21.0,18.0,13.6,21.0,10.9,1.38,3.2,0,Clear,30,21,none,0,,0
7,99406,26470,30044,42892,2,0.000,8.194,Medium,7,24.8,20.8,16.2,24.8,12.7,1.45,1.8,3,Clear,30,21,none,0,,0
8,99672,26042,30315,43315,2,0.000,9.638,Medium,8,28.5,23.4,18.5,28.5,14.7,1.34,5.4,3,Clear,30,21,none,0,,0
9,99961,26659,30300,43002,3,0.132,10.796,Medium,9,31.9,26.0,20.7,31.9,16.6,1.39,0.6,3,Clear,30,21,none,0,,0
10,99450,26107,30197,43146,2,0.100,34.951,Medium,10,35.7,28.7,22.9,35.7,18.6,1.35,2.4,3,Clear,30,21,none,0,,0
11,100789,26804,30615,43370,2,0.000,31.936,Medium,11,39.6,31.4,25.4,39.6,20.5,1.48,7.4,3,Clear,30,21,none,0,,0
12,106345,26717,30807,48821,2,0.008,31.227,Medium,12,43.0,34.4,27.8,43.0,22.5,1.49,6.6,0,Clear,30,21,none,0,,0
13,116021,43820,29592,42609,1,0.000,10.120,Soft,1,0.4,0.1,0.3,0.4,0.0,1.35,75.2,3,Clear,30,21,none,1,Soft,0
14,96754,25275,29351,42128,2,0.088,12.679,Soft,2,5.2,3.9,3.4,5.2,2.4,0.00,0.4,0,Clear,30,21,none,0,,0
