lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,100303,40052,42129,18122,10,0.165,0.445,Medium,1,3.9,3.9,2.3,2.9,2.8,1.57,21.4,3,Clear,24,16,none,0,,0
2,95206,34936,42174,18096,9,0.213,0.870,Medium,2,7.0,7.0,4.8,6.8,4.9,1.55,7.7,3,Clear,24,16,none,0,,1
3,95438,36280,40987,18171,7,0.256,1.216,Medium,3,10.2,10.0,7.1,10.2,7.1,1.52,16.0,3,Clear,24,16,none,0,,0
4,95044,34868,42057,18119,5,2.125,1.418,Medium,4,14.1,12.6,9.7,14.1,9.2,1.50,16.8,3,Clear,24,16,none,0,,0
5,93073,34439,40463,18171,6,0.341,4.205,Medium,5,17.6,15.6,12.2,17.6,11.0,1.58,15.8,3,Clear,24,16,none,0,,1
6,94966,35269,41494,18203,3,5.635,0.000,Medium,6,21.0,18.5,14.5,21.0,13.2,1.42,12.0,0,Clear,24,16,none,0,,0
7,94224,35017,41060,18147,4,5.412,0.098,Medium,7,25.0,21.3,16.9,25.0,15.3,1.45,30.6,3,Clear,24,16,none,0,,0
8,93929,35108,40581,18240,1,0.000,9.573,Medium,8,28.5,24.3,19.1,28.5,17.3,1.35,31.3,3,Clear,24,16,none,0,,0
9,96381,34844,41380,20157,2,0.021,15.732,Medium,9,32.0,27.1,21.4,32.0,19.3,1.41,16.5,0,Clear,24,16,none,0,,0
10,111985,54421,39833,17731,3,4.814,0.940,Soft,1,0.1,0.1,0.1,0.1,0.1,1.42,14.4,3,Clear,24,16,none,1,Soft,1
11,91244,33549,40007,17688,2,2.969,3.522,Soft,2,5.2,3.6,3.0,5.2,2.9,1.41,6.7,3,Clear,24,16,none,0,,0
12,92380,34437,39976,17967,2,1.761,5.435,Soft,3,10.4,7.2,6.2,10.4,5.3,1.47,9.1,3,Clear,24,16,none,0,,0
13,92292,34149,40336,17807,3,0.726,6.751,Soft,4,15.2,11.1,9.6,15.2,7.7,0.00,0.0,0,Clear,23,15,none,0,,0
