lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,84643,29197,32271,23175,8,0.438,0.603,Soft,1,3.6,3.6,2.9,3.1,2.4,2.49,46.2,3,Clear,36,24,none,0,,0
2,77755,23140,31225,23390,5,0.706,0.892,Soft,2,8.0,7.3,5.8,8.0,5.2,2.57,38.1,3,Clear,36,24,none,0,,1
3,78479,22949,31858,23672,7,0.868,0.539,Soft,3,13.2,11.1,9.0,13.2,7.6,2.55,16.8,3,Clear,36,24,none,0,,1
4,78549,23623,31677,23249,5,2.357,0.671,Soft,4,18.2,14.8,12.0,18.2,10.3,2.53,41.9,3,Clear,36,24,none,0,,0
5,79497,23762,32363,23372,4,3.559,0.412,Soft,5,22.9,18.4,15.3,22.9,12.9,2.54,72.5,3,Clear,36,24,none,0,,0
6,79291,23335,32358,23598,5,4.163,0.226,Soft,6,28.0,21.9,18.3,28.0,15.3,2.53,73.5,3,Clear,36,24,none,0,,0
7,78701,23214,31748,23739,6,3.766,0.370,Soft,7,32.8,25.8,21.4,32.8,17.9,2.50,43.4,3,Clear,36,24,none,0,,0
8,82008,23124,31632,27252,11,0.000,3.352,Soft,8,37.9,29.6,24.7,37.9,20.7,2.55,58.7,0,Clear,36,24,none,0,,0
9,116721,41181,31087,44453,18,6.199,0.000,Medium,1,0.4,0.1,0.3,0.4,0.2,2.54,61.2,3,Clear,36,24,none,1,Medium,0
10,78017,23249,31698,23070,12,3.546,2.438,Medium,2,4.2,2.7,2.7,4.2,2.3,2.55,14.1,3,Clear,36,24,none,0,,0
11,78144,23196,31766,23182,1,0.000,0.474,Medium,3,7.8,5.7,5.2,7.8,4.6,2.67,12.5,3,Clear,36,24,none,0,,0
12,78499,23711,31451,23337,2,6.215,0.483,Medium,4,11.6,8.4,7.6,11.6,6.5,2.60,16.3,3,Clear,36,24,none,0,,0
13,78915,24035,31457,23423,2,7.450,0.817,Medium,5,15.4,11.2,10.2,15.4,8.7,2.53,24.1,3,Clear,36,24,none,0,,0
14,78671,23054,31935,23682,3,9.042,0.304,Medium,6,19.1,13.9,12.8,19.1,10.9,2.55,67.1,3,Clear,36,24,none,0,,0
15,80034,23137,33558,23339,3,0.570,3.114,Medium,7,22.8,16.8,14.9,22.8,13.1,2.56,9.9,3,Clear,36,24,none,0,,1
16,78724,23138,31442,24144,4,0.254,2.322,Medium,8,26.5,19.5,17.1,26.5,14.9,2.53,16.8,3,Clear,36,24,none,0,,1
17,78740,22875,31743,24122,4,1.900,0.325,Medium,9,30.3,22.2,19.6,30.3,16.9,0.00,0.0,0,Clear,35,23,none,0,,0
