lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97427,34343,37781,25303,5,1.079,0.547,Soft,1,2.6,2.0,2.3,2.5,2.6,2.44,30.1,3,Clear,34,23,none,0,,0
2,91466,28261,38092,25113,7,0.321,2.059,Soft,2,7.7,6.0,5.3,7.7,5.2,2.35,8.6,0,Clear,34,23,none,0,,0
3,93301,29047,38871,25383,5,0.361,1.899,Soft,3,12.9,9.9,8.6,12.9,7.9,2.37,24.1,3,Clear,34,23,none,0,,0
4,93222,28727,38698,25797,4,1.249,0.201,Soft,4,17.9,13.6,11.8,17.9,10.7,2.37,44.7,3,Clear,34,23,none,0,,0
5,91872,28662,38008,25202,4,0.505,1.380,Soft,5,22.8,17.4,14.7,22.8,13.5,2.27,24.6,3,Clear,34,23,none,0,,0
6,93356,28956,38708,25692,3,1.818,0.079,Soft,6,27.6,21.3,17.7,27.6,16.4,2.24,34.8,3,Clear,34,23,none,0,,0
7,92879,28994,38346,25539,1,0.000,0.067,Soft,7,32.3,25.1,20.8,32.3,19.2,2.20,44.1,0,Clear,34,23,none,0,,0
8,94320,29663,38890,25767,1,0.000,20.837,Soft,8,37.0,29.0,23.8,37.0,21.8,2.13,74.6,3,Clear,34,23,none,0,,0
9,121617,29578,39638,52401,1,0.000,18.264,Medium,1,0.3,0.3,0.1,0.3,0.2,2.21,100.0,0,Clear,34,23,none,1,Medium,0
10,115481,53421,37137,24923,6,2.150,4.684,Medium,2,4.0,3.3,2.6,4.0,2.0,2.16,54.9,3,Clear,34,23,none,0,,0
11,90499,28115,37357,25027,5,0.215,0.500,Medium,3,7.7,6.1,5.0,7.7,4.0,2.19,11.5,3,Clear,34,23,none,0,,0
12,92177,28826,37564,25787,4,0.309,0.491,Medium,4,11.3,8.9,7.2,11.3,6.3,2.16,7.8,3,Clear,34,23,none,0,,0
13,91653,28800,37937,24916,3,0.251,0.499,Medium,5,14.7,11.8,9.5,14.7,8.4,0.00,0.0,0,Clear,34,23,none,0,,0
