lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,89427,36040,29743,23644,9,0.493,0.270,Medium,1,4.3,3.7,3.1,4.3,2.5,2.43,37.1,3,Clear,37,25,none,0,,0
2,82146,28856,29866,23424,8,0.645,0.705,Medium,2,8.2,6.6,5.2,8.2,4.4,2.65,2.3,3,Clear,37,25,none,0,,1
3,81915,28612,29655,23648,7,0.376,0.440,Medium,3,11.7,9.7,7.4,11.7,6.3,2.58,21.7,3,Clear,37,25,none,0,,1
4,82339,28912,29866,23561,6,0.713,0.377,Medium,4,15.7,12.4,9.5,15.7,8.4,2.45,62.1,3,Clear,37,25,none,0,,1
5,83033,28892,30405,23736,6,0.662,0.558,Medium,5,19.3,15.1,11.7,19.3,10.4,2.53,35.2,3,Clear,37,25,none,0,,1
6,83388,29322,30204,23862,6,1.294,0.112,Medium,6,23.2,17.9,13.9,23.2,12.3,2.59,43.3,3,Clear,37,25,none,0,,0
7,82672,28989,29931,23752,7,1.309,0.266,Medium,7,26.8,20.8,16.1,26.8,14.5,2.56,44.9,3,Clear,37,25,none,0,,0
8,83517,29245,30165,24107,6,1.728,0.147,Medium,8,30.6,23.9,18.3,30.6,16.3,2.44,65.0,3,Clear,37,25,none,0,,0
9,83379,29319,30226,23834,3,1.465,0.315,Medium,9,34.2,26.9,20.5,34.2,18.6,2.49,69.6,3,Clear,37,25,none,0,,0
10,83129,29162,30013,23954,3,7.783,0.000,Medium,10,38.1,29.5,22.9,38.1,20.4,2.55,85.6,3,Clear,37,25,none,0,,0
11,83694,29102,30487,24105,3,0.000,11.500,Medium,11,42.0,32.6,25.1,42.0,22.6,2.56,87.7,3,Clear,37,25,none,0,,0
12,104885,29365,30330,45190,2,0.051,9.505,Hard,1,0.1,0.0,0.1,0.1,0.0,2.53,100.0,0,Clear,37,25,none,1,Hard,0
13,98927,45912,29635,23380,7,0.924,3.572,Hard,2,2.7,2.0,2.1,2.7,1.7,2.42,86.3,3,Clear,37,25,none,0,,1
14,81357,28606,29534,23217,6,0.863,4.983,Hard,3,5.6,3.8,3.8,5.6,3.5,2.57,81.5,3,Clear,37,25,none,0,,1
15,80575,28085,29368,23122,5,0.832,0.890,Hard,4,8.7,6.0,5.7,8.7,5.1,2.53,51.2,3,Clear,37,25,none,0,,1
16,82567,28625,30217,23725,6,0.392,0.152,Hard,5,11.7,7.9,7.3,11.7,6.6,2.57,86.8,3,Clear,37,25,none,0,,1
17,82617,29211,29730,23676,7,0.810,0.662,Hard,6,14.2,9.9,9.0,14.2,8.3,2.54,86.2,3,Clear,37,25,none,0,,1
18,82329,28867,29861,23601,6,0.592,0.248,Hard,7,16.8,12.0,10.6,16.8,9.9,0.01,2.7,0,Clear,36,24,none,0,,0
