lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101973,41046,42539,18388,11,0.640,0.327,Soft,1,3.4,3.1,2.1,3.4,2.7,2.33,23.4,3,Clear,24,16,none,0,,0
2,93326,34592,40720,18014,6,1.396,1.188,Soft,2,8.3,7.0,5.5,8.3,5.3,2.47,11.0,3,Clear,24,16,none,0,,0
3,94066,34699,41157,18210,6,1.451,0.616,Soft,3,13.1,10.8,8.7,13.1,8.2,2.32,9.8,3,Clear,24,16,none,0,,0
4,93608,34560,40834,18214,4,0.570,2.607,Soft,4,18.0,14.3,11.7,18.0,10.7,2.42,6.2,3,Clear,24,16,none,0,,1
5,94162,35022,40934,18206,4,0.367,1.611,Soft,5,23.1,17.9,14.6,23.1,13.3,2.32,3.2,3,Clear,24,16,none,0,,1
6,95335,35969,41269,18097,2,6.157,0.000,Soft,6,27.7,21.6,17.7,27.7,16.0,2.45,3.9,3,Clear,24,16,none,0,,0
7,95862,35096,42255,18511,3,6.632,0.000,Soft,7,32.7,25.5,20.9,32.7,18.7,2.37,41.1,3,Clear,24,16,none,0,,0
8,94726,35339,41092,18295,1,0.000,3.488,Soft,8,37.7,29.2,24.0,37.7,21.2,2.26,14.8,3,Clear,24,16,none,0,,0
9,121951,35496,41516,44939,1,0.000,10.864,Medium,1,0.2,0.1,0.2,0.0,0.1,2.32,34.0,0,Clear,24,16,none,1,Medium,0
10,113822,54772,41003,18047,2,5.149,0.641,Medium,2,3.5,3.0,2.5,3.5,2.0,2.23,24.1,3,Clear,24,16,none,0,,0
11,92625,34207,40291,18127,4,3.569,2.368,Medium,3,7.4,6.0,4.7,7.4,3.8,2.30,17.6,3,Clear,24,16,none,0,,0
12,92559,34425,39931,18203,3,1.674,4.456,Medium,4,11.1,8.6,7.2,11.1,5.9,2.22,12.8,3,Clear,24,16,none,0,,0
13,92976,34148,40542,18286,3,0.714,5.639,Medium,5,14.9,11.3,9.3,14.9,8.1,0.00,0.0,0,Clear,23,15,none,0,,0
