lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,87733,29119,38430,20184,15,1.367,0.833,Medium,1,3.9,2.4,3.1,3.9,2.2,2.71,39.1,3,Clear,33,22,none,0,,0
2,77028,20055,37034,19939,13,0.925,0.670,Medium,2,7.7,5.1,5.6,7.7,4.3,2.64,7.9,3,Clear,33,22,none,0,,1
3,76952,20376,36233,20343,11,0.850,0.480,Medium,3,11.4,8.0,8.2,11.4,6.5,2.63,1.5,3,Clear,33,22,none,0,,1
4,77207,20322,36617,20268,10,0.775,0.946,Medium,4,15.0,11.0,10.7,15.0,8.5,2.63,0.9,3,Clear,33,22,none,0,,1
5,77501,20384,36755,20362,9,3.447,1.162,Medium,5,19.0,13.8,13.2,19.0,10.4,2.78,0.9,0,Clear,33,22,none,0,,0
6,114233,20454,36824,56955,16,0.167,1.563,Hard,1,0.4,0.3,0.0,0.4,0.1,2.87,43.1,0,Clear,33,22,none,1,Hard,0
7,81365,23314,37496,20555,9,2.367,0.000,Hard,2,3.4,2.2,1.5,3.4,1.6,2.85,16.2,3,Clear,33,22,none,0,,1
8,75789,19738,36112,19939,7,0.142,0.000,Hard,3,6.3,4.4,3.0,6.3,3.0,2.82,6.6,0,Clear,33,22,none,0,,0
9,76691,20068,36502,20121,6,0.113,2.436,Hard,4,9.1,6.3,4.6,9.1,4.3,2.84,15.1,3,Clear,33,22,none,0,,0
10,77050,20219,36284,20547,6,0.171,2.479,Hard,5,12.0,8.4,6.2,12.0,5.8,2.65,33.6,3,Clear,33,22,none,0,,0
11,76118,19829,36009,20280,6,0.351,3.329,Hard,6,14.9,10.3,7.8,14.9,7.4,2.65,4.8,3,Clear,33,22,none,0,,0
12,76401,20280,36141,19980,6,0.235,4.185,Hard,7,18.0,12.5,9.6,18.0,9.1,2.71,8.8,3,Clear,33,22,none,0,,0
13,92532,20492,35781,36259,8,0.358,3.347,Hard,8,20.6,14.4,11.2,20.6,10.5,2.92,36.3,0,Clear,33,22,none,0,,0
14,78361,23071,35535,19755,7,0.336,0.000,Hard,9,23.4,16.4,13.1,23.4,12.2,2.75,56.3,3,Clear,33,22,none,0,,1
15,75062,19839,35218,20005,6,0.262,10.140,Hard,10,26.4,18.6,14.7,26.4,13.7,2.82,50.3,0,Clear,33,22,none,0,,0
16,75758,20191,35324,20243,6,0.152,11.366,Hard,11,29.5,20.6,16.3,29.5,15.2,2.78,39.7,3,Clear,33,22,none,0,,0
17,75297,19790,35849,19658,6,0.138,12.264,Hard,12,32.3,22.4,18.3,32.3,16.7,2.79,14.3,3,Clear,33,22,none,0,,0
18,75707,20448,35607,19652,6,0.216,13.677,Hard,13,34.9,24.5,19.8,34.9,18.1,2.73,16.3,0,Clear,33,22,none,0,,0
19,82136,21128,40580,20428,6,0.359,8.935,Hard,14,37.6,26.4,21.4,37.6,19.8,2.82,32.1,0,Clear,33,22,none,0,,0
20,98506,23858,47621,27027,6,1.197,3.127,Hard,15,40.4,28.6,23.3,40.4,21.4,0.08,0.0,0,Clear,32,21,none,0,,0
