lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,83526,29318,24496,29712,6,1.506,0.854,Medium,1,3.2,3.2,2.5,2.4,2.0,1.39,0.6,1,Clear,34,22,none,0,,0
2,75567,21536,23620,30411,4,0.607,1.007,Medium,2,6.2,6.2,4.9,5.8,3.9,1.42,5.5,0,Clear,34,22,none,0,,1
3,75386,21606,24104,29676,4,0.974,1.257,Medium,3,9.4,9.1,7.1,9.4,6.1,1.40,5.6,0,Clear,34,22,none,0,,1
4,74657,21301,23962,29394,3,1.694,0.343,Medium,4,13.2,12.0,9.6,13.2,8.2,1.56,0.0,0,Clear,34,22,none,0,,1
5,75225,21631,23828,29766,2,0.822,1.077,Medium,5,16.8,14.6,11.9,16.8,10.1,1.53,13.9,0,Clear,34,22,none,0,,0
6,75053,21790,24033,29230,1,0.000,0.248,Medium,6,20.7,17.5,14.4,20.7,12.0,1.47,2.4,0,Clear,34,22,none,0,,1
7,77351,21871,24801,30679,2,0.055,0.683,Medium,7,24.5,20.3,16.8,24.5,13.8,1.51,1.9,0,Clear,34,22,none,0,,0
8,76851,22119,24614,30118,1,0.000,1.767,Medium,8,28.1,22.9,19.0,28.1,15.9,1.44,7.5,0,Clear,34,22,none,0,,0
9,76105,21540,24565,30000,1,0.000,2.839,Medium,9,32.1,25.9,21.5,32.1,17.9,1.50,11.8,0,Clear,34,22,none,0,,0
10,93257,22539,24757,45961,4,0.000,1.981,Medium,10,35.8,28.5,24.0,35.8,20.1,1.76,26.6,0,Clear,34,22,none,0,,0
11,98934,22368,23895,52671,1,0.000,0.008,Soft,1,0.4,0.2,0.2,0.4,0.0,1.60,25.6,3,Clear,34,22,none,1,Soft,0
12,73713,20739,24028,28946,1,0.000,7.582,Soft,2,5.4,3.7,3.4,5.4,2.8,1.64,9.8,3,Clear,34,22,none,0,,0
13,74358,21118,24061,29179,1,0.000,8.574,Soft,3,10.1,7.6,6.6,10.1,5.3,1.65,33.1,0,Clear,34,22,none,0,,0
14,74908,21399,24163,29346,2,0.114,8.912,Soft,4,15.0,11.6,9.8,15.0,7.8,1.61,15.1,3,Clear,34,22,none,0,,0
15,75381,21603,24308,29470,2,0.000,8.707,Soft,5,19.7,15.3,13.0,19.7,10.4,1.58,30.2,0,Clear,34,22,none,0,,0
16,75729,21782,24414,29533,1,0.000,8.294,Soft,6,24.8,19.0,16.2,24.8,13.2,1.60,43.4,3,Clear,34,22,none,0,,0
17,77369,21943,24981,30445,1,0.000,6.579,Soft,7,29.8,22.9,19.6,29.8,16.1,1.67,60.2,3,Clear,34,22,none,0,,0
18,76180,21829,24564,29787,1,0.000,5.539,Soft,8,34.7,26.7,22.8,34.7,18.9,0.05,2.3,0,Clear,33,21,none,0,,0
