lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,84645,29153,32265,23227,6,0.293,0.569,Soft,1,4.5,3.4,1.7,4.5,2.2,2.49,52.3,3,Clear,38,26,none,0,,0
2,77572,23141,31283,23148,4,0.546,0.874,Soft,2,9.3,7.2,4.7,9.3,4.7,2.52,31.9,3,Clear,38,26,none,0,,1
3,78011,22966,31752,23293,3,0.845,0.582,Soft,3,14.5,10.8,7.9,14.5,7.3,2.52,16.6,3,Clear,38,26,none,0,,1
4,78191,23460,31569,23162,3,2.124,0.780,Soft,4,19.5,14.6,11.0,19.5,10.2,2.55,40.5,3,Clear,38,26,none,0,,0
5,79468,23665,32276,23527,2,3.659,0.536,Soft,5,24.2,18.5,14.3,24.2,13.0,2.43,72.2,3,Clear,38,26,none,0,,0
6,79254,23373,32306,23575,2,4.164,0.441,Soft,6,28.9,22.4,17.7,28.9,15.7,2.45,74.8,3,Clear,38,26,none,0,,0
7,78363,23140,31620,23603,3,3.727,0.425,Soft,7,33.8,26.2,20.8,33.8,18.2,2.55,42.6,3,Clear,38,26,none,0,,0
8,82840,23419,31971,27450,8,0.000,3.298,Soft,8,38.8,29.7,23.9,38.8,20.7,2.43,61.3,0,Clear,38,26,none,0,,0
9,118006,41086,31038,45882,18,6.150,0.059,Medium,1,0.5,0.3,0.0,0.5,0.1,2.44,54.2,3,Clear,38,26,none,1,Medium,0
10,77938,23172,31568,23198,9,3.445,2.302,Medium,2,4.0,3.0,2.2,4.0,1.9,2.61,10.3,3,Clear,38,26,none,0,,0
11,77883,23008,31666,23209,1,0.000,0.524,Medium,3,7.4,6.1,4.5,7.4,4.2,2.56,9.7,3,Clear,38,26,none,0,,0
12,78648,23828,31463,23357,1,0.000,0.366,Medium,4,11.1,8.9,6.8,11.1,6.3,2.62,16.0,3,Clear,38,26,none,0,,0
13,78798,24057,31372,23369,1,0.000,0.837,Medium,5,15.0,11.7,9.2,15.0,8.6,2.61,19.0,3,Clear,38,26,none,0,,0
14,78659,23046,31948,23665,1,0.000,0.486,Medium,6,18.8,14.4,11.8,18.8,10.8,2.57,64.4,3,Clear,38,26,none,0,,0
15,79945,23193,33441,23311,2,0.557,3.000,Medium,7,22.3,17.3,14.2,22.3,12.7,2.53,14.1,3,Clear,38,26,none,0,,1
16,78493,23160,31456,23877,3,0.205,2.325,Medium,8,26.1,20.1,16.6,26.1,14.5,2.61,15.8,3,Clear,38,26,none,0,,1
17,78649,22870,31665,24114,2,1.836,0.409,Medium,9,29.6,23.2,18.8,29.6,16.3,0.00,0.0,0,Clear,39,27,none,0,,0
