lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,103401,30339,30694,42368,2,2.408,0.804,Medium,1,3.6,3.0,3.3,3.6,1.3,2.45,13.2,0,Clear,33,21,none,0,,0
2,98643,26024,29957,42662,2,1.441,3.045,Medium,2,7.2,5.7,5.5,7.2,3.1,2.57,5.7,0,Clear,33,21,none,0,,0
3,98819,26282,29919,42618,2,0.375,4.529,Medium,3,10.9,8.3,7.7,10.9,5.2,2.47,6.4,3,Clear,33,21,none,0,,1
4,99718,26358,30388,42972,1,0.000,5.453,Medium,4,14.8,11.3,10.0,14.8,7.1,2.53,0.0,3,Clear,33,21,none,0,,1
5,99484,26418,30091,42975,1,0.000,2.027,Medium,5,18.3,14.0,12.5,18.3,9.2,2.46,8.2,3,Clear,33,21,none,0,,0
6,99207,26099,30067,43041,1,0.000,4.113,Medium,6,22.2,16.7,14.7,22.2,11.1,2.33,23.7,0,Clear,33,21,none,0,,0
7,100343,26562,30496,43285,1,0.000,4.939,Medium,7,25.6,19.7,17.2,25.6,13.1,2.44,18.6,0,Clear,33,21,none,0,,0
8,99896,26422,30439,43035,1,0.000,5.551,Medium,8,29.2,22.7,19.7,29.2,15.3,2.45,9.0,0,Clear,33,21,none,0,,0
9,127461,26733,30255,70473,1,0.000,14.764,Hard,1,0.2,0.1,0.2,0.2,0.1,2.54,29.7,0,Clear,33,21,none,1,Hard,0
10,118257,45387,30261,42609,1,0.000,6.398,Hard,2,2.8,1.9,1.9,2.8,1.7,2.58,24.2,3,Clear,33,21,none,0,,0
11,98231,25709,30034,42488,1,0.000,6.909,Hard,3,5.5,4.0,3.4,5.5,3.4,2.57,26.1,0,Clear,33,21,none,0,,0
12,98251,25857,29937,42457,1,0.000,8.466,Hard,4,8.6,5.9,5.0,8.6,4.9,2.49,22.4,3,Clear,33,21,none,0,,0
13,98445,26078,29767,42600,1,0.000,10.252,Hard,5,11.3,7.9,6.7,11.3,6.6,2.36,23.1,3,Clear,33,21,none,0,,0
14,98793,26037,30008,42748,1,0.000,11.235,Hard,6,14.3,10.1,8.7,14.3,8.4,0.00,0.0,0,Clear,32,20,none,0,,0
