lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86651,34738,30856,21057,6,0.343,0.732,Medium,1,2.8,2.7,2.8,2.8,2.6,2.53,31.3,3,Clear,37,24,none,0,,0
2,80939,30165,30560,20214,1,0.000,0.679,Medium,2,6.7,5.5,5.0,6.7,4.4,2.56,43.1,3,Clear,36,24,none,0,,0
3,79965,29165,30278,20522,1,0.000,0.356,Medium,3,10.2,8.4,7.5,10.2,6.5,2.48,36.7,3,Clear,36,24,none,0,,0
4,81688,30825,30227,20636,1,0.000,1.994,Medium,4,14.1,11.1,9.8,14.1,8.3,2.50,37.2,3,Clear,36,24,none,0,,0
5,81616,30240,30602,20774,1,0.000,2.100,Medium,5,17.5,14.0,12.0,17.5,10.5,2.37,77.1,3,Clear,36,24,none,0,,0
6,81907,30489,30617,20801,1,0.000,1.365,Medium,6,21.5,16.9,14.2,21.5,12.5,2.37,43.5,3,Clear,36,24,none,0,,0
7,82819,30398,31401,21020,1,0.000,1.176,Medium,7,25.1,19.6,16.5,25.1,14.6,2.46,38.0,3,Clear,36,24,none,0,,0
8,83411,30652,31690,21069,1,0.000,0.361,Medium,8,28.6,22.7,18.7,28.6,16.5,2.33,89.7,3,Clear,36,24,none,0,,0
9,82317,30244,31093,20980,2,0.043,0.475,Medium,9,32.0,25.7,21.1,32.0,18.4,2.30,36.0,3,Clear,36,24,none,0,,0
10,85068,31660,30945,22463,1,0.000,0.564,Medium,10,35.7,28.5,23.5,35.7,20.2,2.31,59.6,0,Clear,36,24,none,0,,0
11,118998,49461,30931,38606,4,0.248,0.065,Hard,1,0.3,0.3,0.2,0.1,0.1,2.23,37.0,3,Clear,36,24,none,1,Hard,0
12,79524,29051,29931,20542,2,0.104,1.634,Hard,2,2.9,2.5,1.9,2.9,1.6,2.25,24.4,3,Clear,36,24,none,0,,0
13,80616,30377,29855,20384,1,0.000,1.297,Hard,3,5.4,4.6,3.6,5.4,3.0,2.34,47.4,3,Clear,35,24,none,0,,0
14,80675,30313,29986,20376,1,0.000,1.735,Hard,4,8.5,6.8,5.2,8.5,4.8,2.23,71.1,3,Clear,35,24,none,0,,0
15,81283,30487,30267,20529,1,0.000,1.037,Hard,5,11.3,8.8,7.0,11.3,6.5,2.25,68.6,3,Clear,35,24,none,0,,0
16,80732,29799,30468,20465,1,0.000,1.482,Hard,6,14.0,10.8,8.6,14.0,8.1,2.25,51.1,3,Clear,35,24,none,0,,0
17,81055,29967,30202,20886,1,0.000,3.312,Hard,7,16.6,12.9,10.1,16.6,9.4,2.22,51.3,3,Clear,35,24,none,0,,0
18,80606,29899,30048,20659,1,0.000,4.492,Hard,8,19.5,14.8,11.9,19.5,10.8,0.03,2.4,0,Clear,34,23,none,0,,0
