lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,100207,39899,42065,18243,10,0.261,0.511,Medium,1,4.4,3.2,1.7,4.4,2.1,1.45,27.7,3,Clear,25,17,none,0,,0
2,94982,34841,42141,18000,8,0.285,1.007,Medium,2,8.0,6.1,4.2,8.0,4.3,1.52,9.9,3,Clear,25,17,none,0,,1
3,95360,36265,41018,18077,7,0.444,1.058,Medium,3,11.8,8.7,6.7,11.8,6.5,1.57,11.2,3,Clear,25,17,none,0,,0
4,94580,34742,41787,18051,4,2.066,1.320,Medium,4,15.5,11.4,9.0,15.5,8.6,1.46,20.6,3,Clear,25,17,none,0,,0
5,92986,34318,40377,18291,5,0.377,4.173,Medium,5,19.4,14.2,11.1,19.4,10.6,1.48,18.5,3,Clear,25,17,none,0,,1
6,94920,35300,41475,18145,4,5.640,0.000,Medium,6,23.2,16.9,13.6,23.2,12.5,1.48,8.6,0,Clear,25,17,none,0,,0
7,94190,35016,41123,18051,4,5.506,0.009,Medium,7,27.0,19.9,15.9,27.0,14.7,1.36,32.4,3,Clear,25,17,none,0,,0
8,93962,35128,40661,18173,2,0.000,9.448,Medium,8,30.9,22.6,18.1,30.9,16.9,1.47,27.4,3,Clear,25,17,none,0,,0
9,96784,34931,41472,20381,2,0.050,15.846,Medium,9,34.7,25.3,20.3,34.7,18.9,1.46,12.9,0,Clear,25,17,none,0,,0
10,111974,54422,39808,17744,4,4.864,0.970,Soft,1,0.2,0.1,0.2,0.1,0.1,1.35,17.8,3,Clear,25,17,none,1,Soft,1
11,91474,33638,40092,17744,3,2.942,3.567,Soft,2,5.3,3.8,3.5,5.3,2.8,1.42,1.0,3,Clear,25,17,none,0,,0
12,92323,34360,39978,17985,3,1.877,5.332,Soft,3,10.3,7.5,6.7,10.3,5.6,1.42,7.0,3,Clear,25,17,none,0,,0
13,91893,34013,40144,17736,3,0.731,6.949,Soft,4,15.4,11.2,9.8,15.4,8.3,0.00,0.0,0,Clear,25,17,none,0,,0
