lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,75063,21814,32383,20866,5,0.234,1.407,Medium,1,3.6,2.5,2.3,3.6,1.7,2.54,56.7,3,Clear,32,21,none,0,,0
2,69272,17031,31093,21148,4,0.227,0.998,Medium,2,7.6,5.2,4.6,7.6,3.6,2.65,28.0,1,Clear,32,21,none,0,,1
3,68345,16586,30652,21107,3,0.370,3.395,Medium,3,11.1,8.1,7.1,11.1,5.9,2.55,12.2,1,Clear,32,21,none,0,,1
4,69404,16877,31292,21235,2,0.123,1.606,Medium,4,14.8,11.2,9.7,14.8,7.9,2.61,13.2,1,Clear,32,21,none,0,,0
5,70040,17284,30913,21843,1,0.000,2.462,Medium,5,18.5,14.3,11.9,18.5,10.0,2.55,32.7,0,Clear,32,21,none,0,,0
6,71043,17794,31530,21719,1,0.000,1.854,Medium,6,22.4,17.0,14.4,22.4,12.0,2.61,76.5,3,Clear,32,21,none,0,,0
7,69993,17167,31168,21658,1,0.000,2.936,Medium,7,26.1,20.1,16.9,26.1,14.2,2.63,72.1,3,Clear,32,21,none,0,,0
8,70407,17293,31413,21701,2,0.000,3.436,Medium,8,30.0,22.8,19.4,30.0,16.2,2.54,78.3,3,Clear,32,21,none,0,,0
9,95105,17351,31690,46064,2,0.000,0.017,Hard,1,0.2,0.1,0.2,0.2,0.0,2.64,74.8,0,Clear,32,21,none,1,Hard,0
10,85553,33205,30987,21361,2,0.038,0.064,Hard,2,2.8,2.1,2.0,2.8,1.7,2.72,82.8,0,Clear,32,21,none,0,,1
11,67946,16446,30725,20775,1,0.000,7.436,Hard,3,5.6,4.0,3.5,5.6,3.1,2.74,46.7,3,Clear,32,21,none,0,,0
12,68579,16798,30579,21202,1,0.000,9.006,Hard,4,8.3,6.2,5.2,8.3,4.8,2.75,31.1,3,Clear,32,21,none,0,,0
13,77411,17315,33404,26692,1,0.000,2.311,Hard,5,11.1,8.4,6.7,11.1,6.6,2.95,98.9,0,Clear,32,21,none,0,,0
14,73454,18722,32920,21812,3,1.139,6.404,Hard,6,13.9,10.7,8.7,13.9,8.0,3.00,98.7,0,Clear,32,21,none,0,,0
15,71923,17564,31722,22637,1,0.000,5.736,Hard,7,16.9,12.9,10.3,16.9,9.6,2.98,100.0,2,Clear,32,21,none,0,,0
16,75733,19537,35134,21062,3,0.451,3.202,Hard,8,19.5,14.8,12.1,19.5,11.2,3.20,96.1,2,Clear,32,21,none,0,,1
17,69498,16940,31360,21198,1,0.000,1.229,Hard,9,22.4,16.6,13.9,22.4,12.6,3.38,81.0,2,Clear,32,21,none,0,,0
18,70662,17011,32043,21608,1,0.000,0.578,Hard,10,25.2,18.6,15.6,25.2,13.9,0.07,3.7,0,Clear,31,20,none,0,,0
