lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,98704,34942,40647,23115,8,0.427,1.952,Soft,1,3.1,2.8,3.1,2.5,1.4,1.45,0.0,3,Clear,28,23,none,0,,0
2,93959,30645,40161,23153,5,2.045,2.331,Soft,2,7.3,6.7,6.3,7.3,3.9,1.43,0.0,0,Clear,28,23,none,0,,0
3,93687,30443,40190,23054,5,1.116,4.030,Soft,3,12.4,10.2,9.6,12.4,6.8,1.46,3.9,3,Clear,28,23,none,0,,0
4,94924,30195,41226,23503,4,0.346,4.182,Soft,4,17.5,13.7,12.5,17.5,9.5,1.42,22.7,0,Clear,28,23,none,0,,1
5,93709,30118,40595,22996,5,0.231,1.827,Soft,5,22.5,17.4,15.8,22.5,12.1,1.37,16.8,0,Clear,28,23,none,0,,0
6,94643,30702,40633,23308,4,0.212,3.487,Soft,6,27.7,21.4,18.9,27.7,14.8,1.43,31.2,3,Clear,28,23,none,0,,0
7,96575,30487,41163,24925,5,0.045,4.317,Soft,7,32.5,25.3,21.9,32.5,17.4,1.40,0.0,0,Clear,28,23,none,0,,0
8,114391,50654,40621,23116,6,1.399,0.000,Medium,1,0.4,0.4,0.3,0.4,0.1,1.40,1.3,3,Clear,28,23,none,1,Medium,1
9,93434,29853,40656,22925,4,0.014,10.997,Medium,2,4.4,3.3,2.8,4.4,2.0,1.45,17.8,1,Clear,28,23,none,0,,0
10,94638,30701,40786,23151,4,0.233,12.501,Medium,3,7.9,6.1,5.2,7.9,4.2,1.34,69.5,2,Clear,28,23,none,0,,0
11,93358,29916,40214,23228,3,0.031,14.601,Medium,4,11.8,9.1,7.5,11.8,6.4,1.48,52.4,2,Clear,28,23,none,0,,0
12,93401,29952,40318,23131,4,0.192,15.986,Medium,5,15.7,11.9,9.8,15.7,8.3,1.46,22.8,2,Clear,28,23,none,0,,0
13,93590,30048,40283,23259,4,0.094,18.333,Medium,6,19.7,14.6,12.1,19.7,10.4,1.46,6.6,2,Clear,28,23,none,0,,0
14,95408,30303,40566,24539,4,0.144,18.886,Medium,7,23.5,17.5,14.5,23.5,12.4,0.04,0.0,0,Clear,28,23,none,0,,0
