lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86544,30801,27806,27937,4,0.829,2.124,Medium,1,3.0,2.5,1.7,3.0,2.2,2.55,8.1,3,Clear,37,25,none,0,,0
2,86824,27765,28684,30375,4,0.132,0.180,Medium,2,6.9,5.2,4.0,6.9,4.5,2.52,3.1,3,Clear,37,25,none,0,,0
3,88161,28773,29584,29804,4,0.000,0.157,Medium,3,10.6,8.0,6.5,10.6,6.3,2.60,3.9,3,Clear,37,25,none,0,,0
4,90240,29296,31175,29769,3,0.190,0.197,Medium,4,14.6,10.9,8.8,14.6,8.5,2.60,54.6,0,Clear,37,25,none,0,,0
5,87636,28883,29386,29367,4,1.066,0.467,Medium,5,18.3,13.6,11.1,18.3,10.5,2.58,0.0,3,Clear,37,25,none,0,,0
6,113567,27555,29411,56601,8,0.165,1.114,Hard,1,0.4,0.4,0.1,0.0,0.1,2.65,10.7,0,Clear,37,25,none,1,Hard,0
7,104696,47469,29007,28220,13,0.564,6.273,Hard,2,2.9,2.7,1.7,2.9,1.8,2.53,3.2,3,Clear,36,25,none,0,,0
8,84385,27338,28005,29042,4,0.416,5.462,Hard,3,5.7,4.6,3.4,5.7,3.2,2.53,3.7,3,Clear,36,25,none,0,,0
9,85138,28366,28138,28634,4,5.036,0.291,Hard,4,8.3,6.5,5.1,8.3,4.8,2.53,36.3,0,Clear,36,24,none,0,,0
10,90903,27917,31059,31927,5,11.024,0.316,Hard,5,11.0,8.4,7.0,11.0,6.2,2.57,4.3,3,Clear,36,24,none,0,,0
11,91433,29223,33521,28689,7,1.294,1.878,Hard,6,13.7,10.2,8.7,13.7,7.5,2.64,67.4,3,Clear,36,24,none,0,,0
12,86434,26719,30638,29077,7,0.220,0.548,Hard,7,16.3,12.4,10.5,16.3,9.2,2.46,42.4,3,Clear,36,24,none,0,,1
13,87592,27396,31377,28819,7,0.769,0.389,Hard,8,19.4,14.5,12.2,19.4,10.9,0.05,4.1,0,Clear,35,23,none,0,,0
