lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86506,27871,38392,20243,7,1.371,0.908,Soft,1,3.3,2.0,2.7,3.3,1.4,1.53,51.6,3,Clear,32,21,none,0,,0
2,76281,19806,36089,20386,5,1.965,0.630,Soft,2,8.4,5.9,5.8,8.4,4.0,1.55,10.9,0,Clear,32,21,none,0,,0
3,76836,20529,35981,20326,4,0.780,3.276,Soft,3,13.0,9.5,9.1,13.0,6.8,1.48,13.1,3,Clear,32,21,none,0,,1
4,77363,20745,36380,20238,3,0.325,0.767,Soft,4,17.6,13.1,12.2,17.6,9.5,1.50,0.9,0,Clear,32,21,none,0,,1
5,78714,20742,37443,20529,3,1.834,1.047,Soft,5,22.4,16.7,15.5,22.4,12.3,1.45,3.5,0,Clear,32,21,none,0,,0
6,93742,20726,36526,36490,10,0.135,1.611,Soft,6,27.6,20.5,18.6,27.6,14.7,1.61,14.1,0,Clear,32,21,none,0,,0
7,98445,23248,36302,38895,6,5.840,1.071,Medium,1,0.2,0.2,0.2,0.2,0.1,1.58,4.9,3,Clear,32,21,none,1,Medium,1
8,76021,19945,36205,19871,3,0.177,0.100,Medium,2,3.9,3.1,2.4,3.9,2.2,1.64,2.6,3,Clear,32,21,none,0,,0
9,75641,20107,35493,20041,2,0.000,5.461,Medium,3,7.3,6.2,5.0,7.3,4.4,1.48,10.6,0,Clear,32,21,none,0,,0
10,75846,20283,35543,20020,2,0.150,6.260,Medium,4,11.1,9.2,7.3,11.1,6.6,1.54,19.8,3,Clear,32,21,none,0,,0
11,76680,20501,36060,20119,3,0.057,6.817,Medium,5,14.5,11.8,9.5,14.5,8.7,1.58,21.7,0,Clear,32,21,none,0,,0
12,76653,20528,35817,20308,2,0.028,7.614,Medium,6,18.4,14.8,12.1,18.4,10.6,1.45,36.4,0,Clear,32,21,none,0,,0
13,77252,20683,35636,20933,1,0.000,7.804,Medium,7,22.1,17.6,14.4,22.1,12.5,1.54,50.5,0,Clear,32,21,none,0,,0
14,93039,20691,35844,36504,1,0.000,0.000,Medium,8,26.0,20.6,16.9,26.0,14.6,1.57,58.7,0,Clear,32,21,none,0,,0
15,78811,23447,35679,19685,1,0.000,10.242,Medium,9,29.9,23.2,19.3,29.9,16.5,1.66,62.6,0,Clear,32,21,none,0,,0
16,74565,19785,34762,20018,2,0.060,12.538,Medium,10,33.5,25.8,21.5,33.5,18.4,1.45,51.1,0,Clear,32,21,none,0,,0
17,75242,19835,35508,19899,1,0.000,13.556,Medium,11,37.2,28.6,23.9,37.2,20.4,1.50,50.8,0,Clear,32,21,none,0,,0
18,74836,19904,35021,19911,2,0.152,15.207,Medium,12,40.7,31.6,26.3,40.7,22.3,1.47,37.4,0,Clear,32,21,none,0,,0
19,76693,20638,36119,19936,2,0.080,15.163,Medium,13,44.2,34.6,28.8,44.2,24.4,1.55,58.5,3,Clear,32,21,none,0,,0
20,76253,20439,35840,19974,2,0.099,16.453,Medium,14,47.9,37.2,31.3,47.9,26.5,0.00,0.0,0,Clear,31,20,none,0,,0
